TFD;te-food;TE-FOOD;false
NMR;numeraire;Numeraire;false
SEN;consensus;Consensus;false
TTT;trustnote;TrustNote;false
XMY;myriad;Myriad;false
UP;uptoken;UpToken;false
SINS;safeinsure;SafeInsure;false
DIM;dimcoin;DIMCOIN;true
LUX;luxcoin;LUXCoin;false
ZSC;zeusshield;Zeusshield;false
XPA;xpa;XPA;false
CARD;cardstack;Cardstack;false
BLK;blackcoin;BlackCoin;false
FNKOS;fnkos;FNKOS;false
UKG;unikoin-gold;Unikoin Gold;false
LCS;local-coin-swap;LocalCoinSwap;false
NPX;napoleonx;NaPoleonX;false
HPC;happycoin;Happycoin;false
MGD;massgrid;MassGrid;false
MUE;monetaryunit;MonetaryUnit;false
XSPEC;spectrecoin;Spectrecoin;false
CBC;cashbery-coin;Cashbery Coin;false
FTI;fanstime;FansTime;false
OCT;oraclechain;OracleChain;false
EVN;envion;Envion;false
AXPR;axpire;aXpire;false
CAG;change;Change;false
DAG;constellation;Constellation;false
BTT;blocktrade-token;Blocktrade Token;false
DAT;datum;Datum;false
CEEK;ceek-vr;CEEK VR;true
MAS;midasprotocol;MidasProtocol;false
MUSIC;musicoin;Musicoin;false
VIPS;vipstar-coin;Vipstar Coin;false
AIDOC;aidoc;AI Doctor;false
MTN;medical-chain;Medicalchain;false
UUU;u-network;U Network;false
STX;stox;Stox;false
EGT;egretia;Egretia;false
SWTH;switcheo;Switcheo;false
RMC;russian-mining-coin;Russian Miner Coin;false
REM;remme;Remme;false
AMP;synereo;Synereo;false
BANCA;banca;Banca;false
XP;experience-points;Experience Points;false
DACS;dacsee;DACSEE;false
XAUR;xaurum;Xaurum;false
SNC;suncontract;SunContract;false
ELEC;electrifyasia;Electrify.Asia;false
ERO;eroscoin;Eroscoin;false
TOA;toacoin;ToaCoin;true
BOXX;boxx-token-blockparty;BOXX Token [Blockparty];false
PND;pandacoin-pnd;Pandacoin;false
CAPP;cappasity;Cappasity;false
SEM;semux;Semux;false
RADS;radium;Radium;false
STK;stk;STK;false
IVY;ivy;Ivy;false
KRM;karma;Karma;false
UGC;ugchain;ugChain;false
GET;get-protocol;GET Protocol;true
FLO;flo;FLO;false
BOT;bodhi;Bodhi;false
GOT;gonetwork;GoNetwork;false
ADST;adshares;AdShares;false
GRC;gridcoin;GridCoin;false
LGS;logiscoin;LogisCoin;false
DBIX;dubaicoin-dbix;DubaiCoin;false
TRIG;triggers;Triggers;false
DTB;databits;Databits;false
GEN;daostack;DAOstack;false
QBT;qbao;Qbao;false
EBC;ebcoin;EBCoin;false
UBEX;ubex;Ubex;false
ATMI;atonomi;Atonomi;false
TIC;thingschain;Thingschain;true
GSC;global-social-chain;Global Social Chain;false
GEM;gems-protocol;Gems;false
BBN;banyan-network;Banyan Network;false
RBY;rubycoin;Rubycoin;false
XTL;stellite;Stellite;false
VZT;vezt;Vezt;false
HST;decision-token;Decision Token;true
DXT;datawallet;Datawallet;false
CBC;cashbet-coin;CashBet Coin;false
CSNO;bitdice;BitDice;false
IOC;iocoin;I/O Coin;false
DEV;deviantcoin;DeviantCoin;false
PYN;paycent;PAYCENT;false
UT;ulord;Ulord;false
XSH;shield-xsh;SHIELD;false
MRPH;morpheus-network;Morpheus.Network;false
ESN;ethersocial;Ethersocial;false
SSP;smartshare;Smartshare;false
HKN;hacken;Hacken;false
VRC;vericoin;VeriCoin;false
WTL;welltrado;Welltrado;true
XLR;solaris;Solaris;false
NLC2;nolimitcoin;NoLimitCoin;false
TNC;trinity-network-credit;Trinity Network Credit;false
BMX;bitmart-token;BitMart Token;false
DX;dxchain-token;DxChain Token;false
CCL;cyclean;CYCLEAN;false
MRK;mark-space;MARK.SPACE;false
TOL;tolar;Tolar;false
POLIS;polis;Polis;false
ECOM;omnitude;Omnitude;false
DRT;domraider;DomRaider;false
XNK;ink-protocol;Ink Protocol;false
PRA;prochain;ProChain;false
GUP;guppy;Matchpool;false
COVAL;circuits-of-value;Circuits of Value;false
ATCC;atc-coin;ATC Coin;false
MINT;mintcoin;MintCoin;false
INCNT;incent;Incent;false
OMX;shivom;Shivom;false
VEX;vexanium;Vexanium;true
DICE;etheroll;Etheroll;false
BSD;bitsend;BitSend;false
MVP;merculet;Merculet;false
MYST;mysterium;Mysterium;false
EXY;experty;Experty;false
DOT;dotcoin;Dotcoin;false
WAB;wabnetwork;WABnetwork;false
ORME;ormeus-coin;Ormeus Coin;true
ZEL;zelcash;ZelCash;false
SNET;snetwork;Snetwork;false
BZ;bit-z-token;Bit-Z Token;false
RMESH;rightmesh;RightMesh;false
OLT;oneledger;OneLedger;false
MDT;measurable-data-token;Measurable Data Token;false
WCT;waves-community-token;Waves Community Token;false
SENT;sentinel;Sentinel;false
TSL;energo;Energo;false
CHP;coinpoker;CoinPoker;false
TIME;chronobank;Chronobank;false
ESP;espers;Espers;false
ANC;anoncoin;Anoncoin;false
CCCX;clipper-coin;Clipper Coin;false
SRCOIN;srcoin;SRCOIN;false
PAT;patron;Patron;true
EKO;echolink;EchoLink;false
CZR;cononchain;CanonChain;false
FMF;formosa-financial;Formosa Financial;false
DNA;encrypgen;EncrypGen;false
EXRN;exrnchain;EXRNchain;false
NTK;neurotoken;Neurotoken;false
AVT;aventus;Aventus;false
LND;lendingblock;Lendingblock;false
SSC;selfsell;SelfSell;false
DGX;digix-gold-token;Digix Gold Token;false
LPC;lightpaycoin;Lightpaycoin;true
ZMN;zmine;ZMINE;false
FLIXX;flixxo;Flixxo;false
SLR;solarcoin;SolarCoin;false
RET;realtract;RealTract;true
BOB;bobs-repair;Bob's Repair;false
SEQ;sequence;Sequence;false
CXO;cargox;CargoX;false
PRJ;project-coin;Project Coin;false
NBC;niobium-coin;Niobium Coin;true
FORK;forkcoin;Forkcoin;false
CVN;cvcoin;CVCoin;false
GEO;geocoin;GeoCoin;false
ETK;energitoken;EnergiToken;false
MSR;masari;Masari;false
TRST;trust;WeTrust;false
NBAI;nebula-ai;Nebula AI;false
AC3;ac3;AC3;false
AIR;airtoken;AirToken;false
DEC;darcio-ecosystem-coin;Darico Ecosystem Coin;false
GARD;hashgard;Hashgard;false
PCH;popchain;POPCHAIN;false
FREE;free-coin;FREE Coin;false
RED;red;RED;false
ZEPH;zephyr;Zephyr;false
NIM;nimiq;Nimiq;false
DEB;debitum-network;Debitum;false
COFI;coinfi;CoinFi;false
RTE;rate3;Rate3;false
IDH;indahash;indaHash;true
PRG;paragon;Paragon;false
SHND;stronghands;StrongHands;false
OMNI;omni;Omni;false
NIO;autonio;Autonio;true
GBX;gobyte;GoByte;false
XRA;xriba;Xriba;false
NOTE;dnotes;DNotes;false
CHX;own;Own;false
IXT;ixledger;IXT;false
EXP;expanse;Expanse;false
HB;heartbout;HeartBout;false
FDZ;friends;Friendz;false
APH;aphelion;Aphelion;false
PTOY;patientory;Patientory;false
ARO;arionum;Arionum;false
OK;okcash;OKCash;false
RLX;relex;Relex;false
LEDU;education-ecosystem;Education Ecosystem;true
ZAP;zap;Zap;false
SNTR;silent-notary;Silent Notary;false
TIPS;fedoracoin;FedoraCoin;false
AAC;acute-angle-cloud;Acute Angle Cloud;false
LEV;leverj;Leverj;false
DYN;dynamic;Dynamic;false
PKC;pikciochain;PikcioChain;false
SIB;sibcoin;SIBCoin;false
SS;sharder;Sharder;false
EFX;effect-ai;Effect.AI;false
ABYSS;the-abyss;The Abyss;false
MYB;mybit;MyBit;false
CAN;canyacoin;CanYaCoin;false
TFL;trueflip;TrueFlip;false
IPL;insurepal;VouchForMe;false
ABY;artbyte;ArtByte;false
1WO;1world;1World;false
XMX;xmax;XMax;false
RVT;rivetz;Rivetz;false
SWT;swarm-city;Swarm City;false
SIC;swisscoin;Swisscoin;true
AID;aidcoin;AidCoin;false
XSD;bitshares-music;SounDAC;false
SXUT;spectre-utility;Spectre.ai Utility Token;false
PINK;pinkcoin;PinkCoin;false
DAV;dav-coin;DAV Coin;false
GCC;global-cryptocurrency;Global Cryptocurrency;false
NYC;newyorkcoin;NewYorkCoin;true
PIRL;pirl;Pirl;false
OLE;olive;Olive;false
COIN;coinvest;Coinvest;false
NRG;energi;Energi;false
ACAT;alphacat;Alphacat;false
PAL;pal-network;Pal Network;false
CPC;capricoin;Capricoin;false
XHI;hicoin;HiCoin;false
BEZ;bezop;Bezop;true
ADB;adbank;adbank;true
FLDC;foldingcoin;FoldingCoin;false
ALX;alax;ALAX;false
CLN;colu-local-network;Colu Local Network;false
NPER;nper;NPER;false
CRBT;cruisebit;Cruisebit;true
SENC;sentinel-chain;Sentinel Chain;false
CURE;curecoin;Curecoin;false
NKC;nework;Nework;false
HER;heronode;HeroNode;false
MITX;morpheus-labs;Morpheus Labs;false
DIVX;divi-exchange-token;Divi Exchange Token;false
X8X;x8x-token;X8X Token;false
BERRY;rentberry;Rentberry;false
SHL;oyster-shell;Oyster Shell;false
GOLOS;golos;Golos;false
CTC;credit-tag-chain;Credit Tag Chain;false
UBT;unibright;Unibright;false
AVA;travala;Travala;false
FLP;flip;FLIP;false
ALIS;alis;ALIS;false
BNTY;bounty0x;Bounty0x;false
DTH;dether;Dether;false
SHP;sharpe-platform-token;Sharpe Platform Token;false
C2C;c2c-system;C2C System;false
NOKU;noku;Noku;false
RNTB;bitrent;BitRent;true
CBT;commerceblock;CommerceBlock;false
GAT;gatcoin;Gatcoin;false
BDG;bitdegree;BitDegree;false
NCC;neurochain;NeuroChain;false
FACE;faceter;Faceter;false
BTCZ;bitcoinz;BitcoinZ;true
IDXM;idex-membership;IDEX Membership;false
PKT;playkey;Playkey;false
J8T;jet8;JET8;false
NEOS;neoscoin;NeosCoin;false
PARETO;pareto-network;Pareto Network;false
UQC;uquid-coin;Uquid Coin;true
SEND;social-send;Social Send;false
AUR;auroracoin;Auroracoin;false
LIFE;life;LIFE;false
KWATT;4new;4NEW;true
JC;jesus-coin;Jesus Coin;false
SPHR;sphere;Sphere;false
FLUZ;fluz-fluz;Fluz Fluz;false
TKS;tokes;Tokes;false
SYNX;syndicate;Syndicate;false
PCL;peculium;Peculium;false
SNOV;snovio;Snovian.Space;false
MIB;mib-coin;MIB Coin;false
POLL;clearpoll;ClearPoll;false
HBZ;helbiz;Helbiz;false
CPAY;cryptopay;Cryptopay;false
2GIVE;2give;2GIVE;false
ALI;ailink-token;AiLink Token;false
SPRTS;sprouts;Sprouts;false
AMLT;amlt;AMLT;false
FTX;fintrux-network;FintruX Network;false
KNT;kora-network-token;Kora Network Token;false
MTX;matryx;Matryx;false
DAN;daneel;Daneel;false
MIC;mindexcoin;Mindexcoin;false
PLAY;herocoin;HEROcoin;false
BEE;bee-token;Bee Token;false
INXT;internxt;Internxt;false
ADH;adhive;AdHive;false
KB3;b3coin;B3Coin;false
BLUE;ethereum-blue;Blue Protocol;false
